user,userId,userUrl,publicId,submissionUrl,deleted
"Omobs25","99052589","https://github.com/Omobs25","0x0037e18e44b28f8800ae27005f41e55684c5486b8be5ba89235adeda8a953471","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094228189","true"
"srplsdev","99112938","https://github.com/srplsdev","0x0838afb4f49c379ae76375f585bf3f41d5883e13d7613a748e173cb74fb62d95","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1093636575","true"
"Sayouti1","99136718","https://github.com/Sayouti1","0x13a82452a94fd10f538fc1c304e978ccdbc348f6496e8eff94fe7d3938698a01","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169208","true"
"Pperfectart","99151185","https://github.com/Pperfectart","0x1501e0c4d91c167ee2a794db3592842abb322a561b9c78417c3fa7a6c9a22878","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094222884","true"
"lightisgud","99255600","https://github.com/lightisgud","0x0da60b81bd26c92977e4ecaea3e37e80ccfcd47bca793a991883cf003d0e45b6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094137214","true"
"Luqlaw","99256542","https://github.com/Luqlaw","0x0af4e37bec571c5b7b70fecd14789ab28eb8d28ad6dd733c49fab63c38eec25d","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094235662","true"
"Tasriff","99274083","https://github.com/Tasriff","0x1ad374f6a38b61fa988102cf8db75db095795928173fef48dc9d3b57849c7ea2","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094184262","true"
"Hakim609","99281875","https://github.com/Hakim609","0x15cadedb85e3753e9e390fb25ad634eb0291bd4c71242b4ef65aae2397e1ee92","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094112469","true"
"Ebukason22","99292092","https://github.com/Ebukason22","0x1dd0b3df15b13be32805fde8be68e67db0f7fb8ec471cf0bb7ba93e9a8ece8ae","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094308826","true"
"SpongeBob111333","99368936","https://github.com/SpongeBob111333","0x0ad3f450beb4182a722d3a36032ea4fe117b7166bacd27fd5da6e77469d673e5","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094347348","true"
"Easykeel","99391762","https://github.com/Easykeel","0x26abe7630e17e8a1b5d395f514dac7d0148d9a83040fa97da618cce4aea47ddf","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094235320","true"
"zhaixiaoduo","99402351","https://github.com/zhaixiaoduo","0x0091c8756cc1413fc7f05b04fe8d8198b94514eee6d3dd1dde9804e5f5244c30","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094069388","true"
"Evamaria123","99423837","https://github.com/Evamaria123","0x1abdbe9dcf96c88bd975446db09ee95ef9ea9c288f5126e95fa73abc2804d393","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094175539","true"
"theabdulazeezRT","99444907","https://github.com/theabdulazeezRT","0x147fafd521786be7fff493ecff34a88d1c3149445c7338f9f0ca96847b3102b1","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094218019","true"
"Caleboy4","99445318","https://github.com/Caleboy4","0x1090f987a4a7e87ae7cb78d3ded038622c6a90e1b69a766c9e70c87efb9806ce","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094162742","true"
"eqilah94","99596077","https://github.com/eqilah94","0x17dcc2c3922a9d750b58190f3208926b7635722b6c96216fb9ab8057e4d054aa","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094180221","true"
"crazyakki","99614068","https://github.com/crazyakki","0x234804d1a208c870c799b2e72feccd7dd77ab2011c49957f0892166eb36478e4","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094182645","true"
"Giswanto","99659002","https://github.com/Giswanto","0x0c65132e694e1c02e4a985d364072804f6edd516df9937115edbf6eff3848b3c","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094220257","true"
"Retzyy","99660237","https://github.com/Retzyy","0x092f98e48bd363015af3865d0883e92866757b94185879f00a28ae57412cd951","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086484793","true"
"honhne7","99669677","https://github.com/honhne7","0x1c53e7acbd1a36dac2809fc144a67458eb8edb0ab508aa0df9dc4a391cfc370c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085725168","true"
"Maeen25","99765128","https://github.com/Maeen25","0x0e18c41e0a11299970112e6b0b634a777d9eafb48ffb6695a103e1e67517b254","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094212998","true"
"fzh191314fzh","99820952","https://github.com/fzh191314fzh","0x0c055e7fcd42736d7285a17503ba3c036c9d387c2c1e52ef7bfff877c8f33c54","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085461126","true"
"Sandiansyah121","99862660","https://github.com/Sandiansyah121","0x0d87d5f6dd1e7faaccd3ba58056f76eb49ea0c958f04fb02f7f9af5d1eec9b04","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170452","true"
"Gabloop","99960628","https://github.com/Gabloop","0x0738bacbbe74d120c8736227973194f323fc549246115f20834f96c590cdd93b","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094178425","true"
"xiaona423","100023340","https://github.com/xiaona423","0x160cdeae1a5e25350ed784ddbe45333aed41c3a7881a69d285f380eb6b3a2453","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086648236","true"
"Cryptowealth000","100040832","https://github.com/Cryptowealth000","0x0d3599a604f823fa2dafa5b00b7d9e6325a7a9bf0af4e08c63877b6f5a421a4e","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094239198","true"
"NathaniaQuentin","100048329","https://github.com/NathaniaQuentin","0x22334ba86466e09cc7e0108fea79b4836e76b6be9c8073d027ef408b5a239c9b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1104546472","true"
"essencetrm","100051770","https://github.com/essencetrm","0x0c1f8a52443fa18ac0f1f988d0544b96c3860adcf287f2feed9d0b228eb43fc1","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094133089","true"
"boleyla","100061985","https://github.com/boleyla","0x080e0e4735915fde7e5ec0ae06726cfd03a0a0070e3128396b2bb1db8ad11fbe","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094283201","true"
"richkidd11","100062226","https://github.com/richkidd11","0x144ccb4e8f531a61b399fb90ce3418f2d8de93dd52d3abe9cbb57f0996a43f8e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094168936","true"
"smtamim66","100075291","https://github.com/smtamim66","0x273a420c85576e28b5c192d90093b4cf5904a54067372a9afdc187d088fa68d5","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094173766","true"
"Gokul143143","100119931","https://github.com/Gokul143143","0x299de6010a78a369664c9f8371b56adb9e2405dba38fa6298fb6b2154a9c0163","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178903","true"
"Andikating","100129243","https://github.com/Andikating","0x05a0a8fd888a8e874577e492902f0e093ce38773817eccd994289461ed86ec61","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094184611","true"
"Andriansyah89","100164984","https://github.com/Andriansyah89","0x231a727daaf1ae96810f5580734fc0e87d8ec5dc5e2f3d3c3d14207272b3157e","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094184905","true"
"6lackboy","100229773","https://github.com/6lackboy","0x202938101682aa2c5c513a42bb8967be2210623c15ba8cf959fa4df74f95bb29","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094134500","true"
"tyzollo","100230791","https://github.com/tyzollo","0x02128da1b374fafd39a480f2b73dbf3ee5e2b2897db6f6e81b1bfe6691b7be1f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094114846","true"
"celebrityteacher01","100240244","https://github.com/celebrityteacher01","0x2f51fec468800181fa47cf87840cd1cece0fd2af69445a9871e59bcdea663521","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094220557","true"
"Veekieys","100274042","https://github.com/Veekieys","0x1f45367d6a06fc216943ba84bbd3d4550fc9efebe5d4007ed13ece8f484cea24","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094230468","true"
"Jenspark1","100293394","https://github.com/Jenspark1","0x203422291bed479dfa3c20bc9581c295fe4ea3e2c72ca120059d228ef261acdd","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094151467","true"
"organicjunky","100316696","https://github.com/organicjunky","0x1ae249409ea33a54640ba51820f928264c029f4fc12ccaac3d7bc65fa91b7836","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094220784","true"
"AongDamai","100325849","https://github.com/AongDamai","undefined","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1101036775","true"
"RyanAP56","100330821","https://github.com/RyanAP56","0x209f600c587db7c2f72a8c8d9a94231e667f874a06aae1af46a07e9cf7a218cf","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170817","true"
"Gelap90","100376658","https://github.com/Gelap90","0x20b2ce60e1e071cab330af69967328a88c58074fbced21a231f74cb1f3cb2fc4","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094333381","true"
"Orobambam","100388909","https://github.com/Orobambam","0x1427ea5faf7459ec30b21da967550ce16f47b5c357bb3424aa6fbd4c4f695ff5","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094310255","true"
"Lekovc54","100413036","https://github.com/Lekovc54","0x0d0fce18b2376c0c9f79ea5836714976d54e250bcf1527b357786a0ef488878a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086766606","true"
"Catalyst360","100447153","https://github.com/Catalyst360","0x06670ceeb82a5a999e93786bcbecd46d3274e686492ed98c40fa8c635e5ce375","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094151604","true"
"RuntzMuffin","100504689","https://github.com/RuntzMuffin","0x080e850a85145248ed6065d2e7c72511fd84ed87eea104f760e0aefd60081f75","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085280959","true"
"BOO991927","100549939","https://github.com/BOO991927","0x059734468d6d5bdb6b398da6539ae4aeec836d6230e5846790688a3690aa2bcd","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094220567","true"
"bholytechlinks","100705981","https://github.com/bholytechlinks","0x00d939b9a1c175fb6cde67ef71caa529e2660d077757124580eb6c1e8e4a8e03","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094217075","true"
"Flynnwest1","100721007","https://github.com/Flynnwest1","0x121216ba94df76e1adf8354dfba588b287d5af82ea78972d1df08080eb7609ea","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094145714","true"
"Hinfinitely","100743946","https://github.com/Hinfinitely","0x1043bc5d210ce9ff19ce8fc8eb74b1e13f81d0dc7cca9cf0b02b82e38fe716f3","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094219806","true"
"ActiveAirdrop","100764206","https://github.com/ActiveAirdrop","0x1b40d1adf9499212d5271fa765fa717fab66c01524ea037ef78d029da059c9bc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171272","true"
"sanitydee","100823046","https://github.com/sanitydee","0x15b2577b2af9a5349a3bc24394f4c7775642dd5bd7f1d140c54cfac92311e488","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094149700","true"
"ehaankhan","100890213","https://github.com/ehaankhan","0x2008a55960d5ffdf8f3e3484644b71e728912b275817d9a1282d07c095d57976","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094179436","true"
"venusrein","100891936","https://github.com/venusrein","0x04c3a45f1364c40513226b4a7f42d472dbf9c4b5d853872ca7eff7ffbe078ddc","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094175160","true"
"tutokpalu","100896114","https://github.com/tutokpalu","0x1f4fcf5ccd65e5651062247c05f687074ae6c674372eb92b7a09ba54120a99bd","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094121622","true"
"dwiagung07","100902853","https://github.com/dwiagung07","0x0255424ce6f64e87b24e5004c49062d9c34b9de34da496943e78de49248fbf59","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094182730","true"
"Uyar121","100906071","https://github.com/Uyar121","0x0c39228c4252c624f20f08f0f3dff1c9dd6309dab39be6ff1b4209f239a9bc1e","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094175747","true"
"Nayan1716","100908474","https://github.com/Nayan1716","0x28a1da4d6d494d5208fde79c1d4635af2ea311bb9d72b866d11b2fea6c721598","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094218857","true"
"doni221","100908819","https://github.com/doni221","0x01568689572acf1f33e9a82840ffac0f2405ed557490d3b0750bed58ab44678d","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094174117","true"
"Fremyzyrex","100909516","https://github.com/Fremyzyrex","0x068577ac6cb603be57feb43031905b62e8ece7c7325c438237b5993c214954da","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094178649","true"
"oasaguardian17","100914271","https://github.com/oasaguardian17","0x065aa30dffdaee26eb2a8849303cab8ac4176e65091e91be793467be64423b1b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094177892","true"
"mandaybatanax","100915517","https://github.com/mandaybatanax","0x1ab64a45dee9c4de3bf4b5fdd920fc2fc2561e02d388d4f1d62c86b2634cb312","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169266","true"
"gilbert32342","100917825","https://github.com/gilbert32342","0x240ffb34fce3c9550fcdf67fd6e00db34b9ee5a5c3ec9b149965153999782bcd","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094179563","true"
"Muaenunah","100922086","https://github.com/Muaenunah","0x04b7c7e04d49c66e17b101a42147800095141c2249f2817ed447eb374dcd7e2b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169698","true"
"Ranubaya99","100922324","https://github.com/Ranubaya99","0x14685f9b2f15634ec7242c1857ac520d38a6269174f4fe400fa9b74fab8c49e4","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094190386","true"
"Filbertlai12","100924009","https://github.com/Filbertlai12","0x305f851904b7e5bd54d018d6696c52233c2f8da73f5096fb7312ffe56bc78128","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094163267","true"
"AirdropBanua","100924992","https://github.com/AirdropBanua","0x092e92ed6abcdb0e056e80cde3ffd5a64ec300ee2e3a11c0f21093b22ea7c2db","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170297","true"
"ican05","100930384","https://github.com/ican05","0x1c6c0fdc6b7deba44dba6cd1af28152751a611f4c993380250de208f14812b05","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094200916","true"
"Sidik161","100931578","https://github.com/Sidik161","0x1b8a295eb65a8dafeef4a2a38e7b3d11b0904c6daf74a5cac4edfc315db93dc6","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094179884","true"
"Adit0509","100939285","https://github.com/Adit0509","0x01cfa1ffbf1e499e4f7e6ec6164422cb86a6e78454673f5c4b2989ea034159e0","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094184972","true"
"rahsuf1505","100979940","https://github.com/rahsuf1505","0x106ccdcaa12c44a416d63af2a50f799bb358f9b8cd8fa807d0ea1432c73abdc8","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094189903","true"
"langrcuf68","100981034","https://github.com/langrcuf68","0x0c95659714df569ef4183320100ecfd19e0f180ad684f0cb956f2ee8a4eaecda","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085298279","true"
"Nggenahora","100984415","https://github.com/Nggenahora","0x1e75a3d8a0a8c202a17a5a5e98ba27ee1d644e4527fc818c1bace093be6296d0","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094183015","true"
"ngulitipis2","100993011","https://github.com/ngulitipis2","0x030af77a7fd1bc651140b6780f8f3733275e8796f5315da444a78bb37a00d854","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094179947","true"
"yunasentinel","100998199","https://github.com/yunasentinel","0x22807bffc6b87169d5b6368cf57677954d8c642c10abccd1c63392e95efb737a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094124707","true"
"Open1010axis","101007382","https://github.com/Open1010axis","0x1088d041bc652dd6cab9281ac795176c5c8052dced98bd33329aacaedc4d6084","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094181125","true"
"AkmalJ","101020787","https://github.com/AkmalJ","0x0d7f75ff2fde872ed40f67960f512e945ad305c1c89b99269a140c388e9eb433","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094188301","true"
"yezihuakai","101038575","https://github.com/yezihuakai","0x2d369072f3118477a7bbf5e857d571025c71ef9fc9df2be299503215d261ccca","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085356183","true"
"Dherie","101072295","https://github.com/Dherie","0x265de9280c5ba7edb416b4591c28bfb4223f935844e097f1f9b3a173019320d2","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094193739","true"
"ENinison","101086668","https://github.com/ENinison","0x1326f7eec7f153a5fbb85ed0aaa6c7266a3904262a1cd1c4baa45578b81e61d2","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094200782","true"
"idrus27","101140665","https://github.com/idrus27","0x016ed1384471f851fca291c41bbb2107fbdb78b272f42880b51050e4e630f189","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178258","true"
"samexdavid","101156478","https://github.com/samexdavid","0x13dd69f8828e5e28de87bdc4aa048570d4c4a226e09618020beea6748f9c834f","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094212247","true"
"HARZENIC","101169517","https://github.com/HARZENIC","0x28ec388bd268619eaec9e6d7612ddb90e548728e427589cc80815a504d437f22","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170329","true"
"tofuufi","101182895","https://github.com/tofuufi","0x2c472e4a48cb1f90b0959f704c34c66720b614de81f2cf2da9c2d721cb3d9e94","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094184051","true"
"Bukkola0526","101219942","https://github.com/Bukkola0526","0x0266baad12cf2cd9c9857ffbb08f040c9be85aa6d23dd46b91cf983f5c918d1f","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094228142","true"
"Swap6ix","101225042","https://github.com/Swap6ix","0x2f5f6e29101ff6b61e115f87d60755989f175dd8f028a0b11e9aaff49628fbef","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094133856","true"
"Amimek","101225514","https://github.com/Amimek","0x29479e906311959a9d5d9a21d9ed824f229e0f054767bf8a6a1828929c943972","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1087043290","true"
"xalinkoz","101231519","https://github.com/xalinkoz","0x20e0db82b202556051a11c86734d1149b9c22afb8db16fb2f8f54c60afcb9b6b","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094174472","true"
"Investorsammy","101258534","https://github.com/Investorsammy","0x0b6ce21c5b66de21973d1950fa89f6012bf082beb946b428cab4bfde46fe4e3e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094168696","true"
"Ahmadfajarsuhadi","101297459","https://github.com/Ahmadfajarsuhadi","0x07b79b4906cbe4576bee64ad9ddee8aa4c9efba93d8aca7e6965b1c9e1827798","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094196986","true"
"cryplife","101312478","https://github.com/cryplife","0x1574924c9d5b1085a234f1a7b4bfd3b94705e105e511c076c0ff43429fc97293","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086586013","true"
"phuctu","101314866","https://github.com/phuctu","0x1cd64d7a96ba2f1da0b5ecd3c58d6baee3474a12ac988e6e3dbe0b7767db6ace","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178779","true"
"Bagusrandika11","101328159","https://github.com/Bagusrandika11","0x0cd146cc628149b5fe17feb82d58992c657814230173af755a8c50fe9ee285c8","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094194329","true"
"gechrist22","101340817","https://github.com/gechrist22","0x208ada082535bc4b11d1f3ce3684b082067c18d8b3305a0b697f96ab2aef0123","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094330279","true"
"nrkcc","101354844","https://github.com/nrkcc","0x29d71162bb3755be6042d88980de66d85a5f5861bba17cf4815402519e197dfd","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085208537","true"
"crowfly34","101354968","https://github.com/crowfly34","0x2625ff2b920cebb2e93433bb741c0b94a46aa2077a9a867dba30dc3766487ba9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169199","true"
"SireumLeuweung","101376901","https://github.com/SireumLeuweung","0x0f8b615e77ab5b7c88a6f93d9457b3079f02850a002d496b3c17b9d9482b0a3d","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094180138","true"
"mohammadtikani66","101379111","https://github.com/mohammadtikani66","0x069942f9275d5d79ddf2a09a4c5a60fa265da6d30b93b3c25da2081b32cfd987","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170414","true"
"Hepji14","101420441","https://github.com/Hepji14","0x140ab94038571e9d3e7747bd9adef7558ea6292279265aa8afe9e3ef2396176f","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094183893","true"
"biocom","101422264","https://github.com/biocom","0x043417244bb4ddb9afdffc061349a5667a0eef2db2bd7092d5ce519f53117bea","https://gist.github.com/4dff6aa5e7360f08fbd0a08d0009799f","undefined"
"Danyterrance","101424545","https://github.com/Danyterrance","0x152883a12f5db830ce23b0ca4a75ccd7d441d31dd6b105949b6972f5d2a8d15f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094302657","true"
"jovilla1221","101454112","https://github.com/jovilla1221","0x1c321a81fe3f208b31726ec6852eb468b1ae98cd2d57d04abe8ffa85b5b1498c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094140729","true"
"CryptoVerse07","101460006","https://github.com/CryptoVerse07","0x105bb3eb77890232a8cc1191806b546f5ce9132383cf9ef3abbd634c564fe291","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169232","true"
"Mcbexie","101460396","https://github.com/Mcbexie","0x18863d75245727471f2fdbaecfc7b35562b25344eb52459c75fc5d9696f8d7b9","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094178792","true"
"Obrusmados","101477988","https://github.com/Obrusmados","0x299da3821442ae84bd452a63f489aff12dd9b5f0de4279379c40e35303b44cf9","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094233990","true"
"Tabitha28","101479869","https://github.com/Tabitha28","0x0318e4e1a193d737d7e1ca22b95921317dd4541785eada3cfcfb3ad5e86897bb","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094294889","true"
"kiloonen","101495080","https://github.com/kiloonen","0x1164b9e597581cdc411719b194a10fa7f6def4d84e9d9fa4d5bfa22432db9cd9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094067795","true"
"shanto1111","101521306","https://github.com/shanto1111","0x0a6cc433c628a1c0b581db14862badecb7fd8aaeccae623fda096fd7d0f34e7a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170095","true"
"Deboosky","101522597","https://github.com/Deboosky","0x154d89198d59baffdc898b33805c162ae4fbdfcf8013f393e4ecac4ccf6a7d5c","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094283539","true"
"chibsemmy","101524049","https://github.com/chibsemmy","0x23374ddf5b6471bf5b4b834793dde71a9bb19a5e8899cb2d1ba1c467f0776842","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094138220","true"
"Oluyemi04","101553603","https://github.com/Oluyemi04","0x26778d527b19195add1cd1a8a561539c16a16a2965dd523949213eabc5ec3a5c","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094175848","true"
"bennydreamtech23","101554359","https://github.com/bennydreamtech23","0x1701fb71a773620802c759e6a3fb38db70bdd098bb0d8ec7130be34bfb7edf4a","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094235850","true"
"meilide1","101555193","https://github.com/meilide1","0x0461cfcc52fed12633bc8b7be4435ddef13f9cb39703c01840d225f048fbeb05","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094068547","true"
"Kimchick","101557568","https://github.com/Kimchick","0x2b81641a81cfe1323b98190cb5037f0dc1030e14d27e542dc2d9785cc38d9fa5","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094211456","true"
"Randomnilay","101557733","https://github.com/Randomnilay","0x174e49ac64a4fe6918e0c5e86f4d9f054095f1852fb4b74e33895520b6163570","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094174576","true"
"ICaleb78","101569599","https://github.com/ICaleb78","0x7bf61facdbf870197f2493b7eb3cf4ecb987a674e5c44088979e61b599a9c146","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094184060","true"
"jacklosd","101634502","https://github.com/jacklosd","0x22e145750e20767b5b90cf791860ae1685dcfe1822f1fd830733b4a9f2d23fcb","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094069657","true"
"skyechan11","101704059","https://github.com/skyechan11","0x26bab6bcedcf7400a6886164ac0bbe6f91a603f343feaeac169e7863dc46cd2b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178391","true"
"shaolinden","101710055","https://github.com/shaolinden","0x15fff37cc8b1f43f25b09b3aabebba6a6ba674cbc7a9e72a1e9cfc86d3413890","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094298345","true"
"MelindoPramana","101783073","https://github.com/MelindoPramana","0x2878c1f6f5989328a380f03851c959e877e9629fef245f4c8c44bf369ebb05f7","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094128258","true"
"cryptoculum","101789278","https://github.com/cryptoculum","0x2f01076bf6ad167cb515c24787d287b1cd2d7d8f8a1448d725fe98e950f9e8a5","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1092014371","true"
"Jaydeeinter","101837186","https://github.com/Jaydeeinter","0x19a216eef21ca42d4b4c7acec7e8b3e7127e7c1f9d351b204c0f7e92a0007328","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094219868","true"
"sofarejhoe","101856054","https://github.com/sofarejhoe","0x19a3460b629971757d5d1147a4549df184e2ba0d88b53fe6b73076dbdaa56d91","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094174046","true"
"Sanuallah109","101860180","https://github.com/Sanuallah109","0x05cf1baa36522435d4650ecaa826ab3fa28fec2d4ff7a182e56325197ed20ba8","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094197794","true"
"yangteziriver","101861908","https://github.com/yangteziriver","0x2e14b918ca64cd56a0dbca9f5dbbaea98d30f2c1069c219da9046c08391d67b6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085218165","true"
"Hoyelardey","101874026","https://github.com/Hoyelardey","0x004b8854d4c17ef2a3016e702d777eb1ee099ee74460da434407a9904803a0ca","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094235526","true"
"Onyi042","101929951","https://github.com/Onyi042","0x19e22108fa3035766ab61773e4d911c3a485dd3a63062e9996b74df4a37d68d3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094163643","true"
"HectorBerlin","101930158","https://github.com/HectorBerlin","0x12851e738963978b5eacd57df3daae584ff5edeefda397987bce7c586161a4e9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094148379","true"
